"","merged.pos","DtT","Dt.ave","Fst"
"1",264,0.25229471730131,0.233084276924582,0.0761428561890388
"2",265,0.0285807027047027,0.0285783679171112,8.1691049223729e-05
"3",266,0.000676223090050711,0.000676198718945632,3.60400368422549e-05
"4",267,0.000785829693623406,0.000785817573131864,1.54238146514627e-05
"5",268,0.00167043844708371,0.00166993015032117,0.000304289429778979
"6",269,0.00198275713168239,0.00198196092119397,0.000401567330507943
"7",270,0.00523749089303238,0.00523696164376209,0.000101050155714556
"8",271,0.0039782511883845,0.00397799802645636,6.36364865255566e-05
"9",272,0.00319321045946113,0.0031928150186566,0.000123838002396054
"10",273,0.00262003331459889,0.00261976205814736,0.000103531680312261
"11",274,0.00393038679280097,0.00392962477901262,0.000193877556720467
"12",275,0.00311368712712431,0.00311338432346341,9.72492252873978e-05
"13",276,0.0071129184341843,0.00710769066550915,0.0007349681742477
"14",277,0.00179226561001726,0.00179203243181952,0.000130102478355785
"15",278,0.00170987615545745,0.00170986916960061,4.08559228852164e-06
"16",279,0.00398202328099657,0.00398075309894716,0.000318979061590881
"17",280,0.00267219007498789,0.00267214851957872,1.55510678520511e-05
"18",281,0.00284576522827074,0.00284572263303648,1.49679368616712e-05
"19",282,0.00368653455603126,0.00368593570535848,0.000162442712438661
"20",283,0.00228699518851396,0.00228696164202325,1.46683696028651e-05
"21",284,0.00341046782389893,0.00341033171980328,3.99077495163142e-05
"22",285,0.0901078026727706,0.0900066202392651,0.00112290423808189
"23",286,0.00286597863903923,0.00286581572984068,5.68424329252257e-05
"24",287,0.00260535958313732,0.00260521989459238,5.36158409183976e-05
"25",288,0.00171655032491917,0.00171633626896607,0.000124701239449661
"26",289,0.00170478502953297,0.00170475367828585,1.83901468993151e-05
"27",290,0.0020947209488418,0.0020946061814635,5.47888626230109e-05
"28",291,0.00176417347222344,0.00176416562577392,4.44766325058738e-06
"29",292,0.00208298197582353,0.00208292572694546,2.70040157465158e-05
"30",293,0.00252797944174597,0.00252783951833115,5.5349902180608e-05
"31",294,0.0101623446079886,0.0101561819187987,0.000606423953091547
"32",295,0.00353322119679157,0.00353279476660202,0.000120691619855841
"33",296,0.00444912664372616,0.00444799074273601,0.000255308756326737
"34",297,0.00451613750842171,0.00451338986727448,0.000608405112135338
"35",298,0.00287735629406103,0.00287721197103833,5.01582035540579e-05
"36",299,0.00381169140134353,0.00381160905997772,2.16023169610481e-05
