"","merged.pos","DtT","Dt.ave","Fst"
"1",264,0.198657307496317,0.191503504616294,0.0360107713639277
"2",265,0.023668532732515,0.0236567852147051,0.000496334857029826
"3",266,0.000536305161471247,0.000536272918883491,6.01198535318962e-05
"4",267,0.000664233750452228,0.000664212156437066,3.25096626704056e-05
"5",268,0.00153263577990669,0.0015320118654117,0.000407085951643074
"6",269,0.000835549218066653,0.00083550092441797,5.77986881428748e-05
"7",270,0.00418003020757615,0.00417859827545634,0.000342565017166549
"8",271,0.00344010346153187,0.00343938269355666,0.000209519272681702
"9",272,0.0033839483641594,0.00338371591585885,6.86914442953062e-05
"10",273,0.00254441447414427,0.00254411076197363,0.000119364267783753
"11",274,0.00368972150642383,0.00368874709559674,0.000264087906199229
"12",275,0.00286598786751062,0.00286545221042658,0.000186901378794143
"13",276,0.00687281106051581,0.00686707612909397,0.000834437520738379
"14",277,0.00188993996647299,0.00188976711467451,9.14588831107283e-05
"15",278,0.0016759385978439,0.00167592402328644,8.69635527132249e-06
"16",279,0.00384317668037574,0.00384167554994335,0.000390596258574256
"17",280,0.00268968724778087,0.0026896686939888,6.89812247893553e-06
"18",281,0.0028368398171268,0.0028367822466406,2.02938797787358e-05
"19",282,0.00354580371745156,0.0035450532584524,0.000211647078901135
"20",283,0.0020595511983266,0.00205952682325455,1.18351377086378e-05
"21",284,0.00393531526238936,0.00393532338753219,-2.06467392910088e-06
"22",285,0.0997949468844575,0.0996914874609647,0.00103672006171452
"23",286,0.0026466367556538,0.00264634615519583,0.000109799902592991
"24",287,0.00178223904033297,0.00178222595302079,7.34318567180544e-06
"25",288,0.00104892113957779,0.00104892341962962,-2.17371139146438e-06
"26",289,0.00134474963820166,0.0013447508829827,-9.2566006311787e-07
"27",290,0.00164183422465067,0.00164183562999784,-8.5596167014233e-07
"28",291,0.00136517249781504,0.00136515077995297,1.59085112721526e-05
"29",292,0.0016497270494845,0.00164972396676771,1.86862232507136e-06
"30",293,0.00221717392184961,0.00221714138996628,1.46726799436718e-05
"31",294,0.0129757782441413,0.0129589585927448,0.00129623449784599
"32",295,0.00490250524907028,0.00490022492223753,0.000465135010958329
"33",296,0.00343843669255594,0.00343829109180811,4.23450424856194e-05
"34",297,0.00231694211478986,0.00231691301629893,1.25590064354322e-05
"35",298,0.00235235783160952,0.00235228815173521,2.96212903405375e-05
"36",299,0.00369265036553783,0.00369264999948974,9.91288244505828e-08
"37",300,0.00311594890095115,0.00311594118566638,2.47606267625779e-06
"38",301,0.00171831215323526,0.00171831277301585,-3.60691501103144e-07
"39",302,0.00201533658584763,0.0020153211929416,7.63788348715483e-06
"40",303,0.00163880509561985,0.00163879337285893,7.15323680423693e-06
"41",304,0.00195122981155035,0.0019512292571097,2.84149333304188e-07
"42",305,0.0020737421647574,0.0020737285388629,6.57067919605477e-06
"43",306,0.0024969312221205,0.00249693713322051,-2.36734594567125e-06
"44",307,0.00132009612120109,0.00132009536839443,5.70266553161104e-07
